ts_utc,elapsed_s,rss_total_kb,rss_n1_kb,rss_n2_kb,rss_n3_kb,heap_used_total_kb,fd_total,fd_n1,fd_n2,fd_n3,threads_total,gc_cycles_total,gc_cumsec_total,commit_p50_us,commit_p99_us,committed,rejected
2026-07-24T22:42:57Z,140649,1508620,493636,498268,516716,492829,144,49,47,48,114,5016,263.810,3149,4955,3000,0
2026-07-24T22:43:28Z,140680,1513548,498564,498268,516716,359709,144,49,47,48,114,5016,263.810,3025,4859,3000,0
2026-07-24T22:44:00Z,140712,1513548,498564,498268,516716,365853,144,49,47,48,114,5016,263.810,2653,4223,3000,0
2026-07-24T22:44:31Z,140743,1514360,499376,498268,516716,501021,144,49,47,48,114,5016,263.810,3055,4671,3000,0
2026-07-24T22:45:03Z,140775,1514360,499376,498268,516716,355613,144,49,47,48,114,5016,263.810,2879,4619,3000,0
2026-07-24T22:45:34Z,140806,1514360,499376,498268,516716,353565,144,49,47,48,114,5016,263.810,2803,4475,3000,0
2026-07-24T22:46:05Z,140837,1514360,499376,498268,516716,437533,144,49,47,48,114,5016,263.810,2945,4771,3000,0
2026-07-24T22:46:37Z,140869,1514364,499380,498268,516716,509215,144,49,47,48,114,5016,263.810,2795,4907,3000,0
2026-07-24T22:47:08Z,140900,1514364,499380,498268,516716,345375,144,49,47,48,114,5016,263.810,2821,4431,3000,0
2026-07-24T22:47:40Z,140932,1514364,499380,498268,516716,363807,144,49,47,48,114,5016,263.810,3055,5327,3000,0
2026-07-24T22:48:11Z,140963,1514364,499380,498268,516716,572703,144,49,47,48,114,5016,263.810,2983,4743,3000,0
2026-07-24T22:48:42Z,140994,1514364,499380,498268,516716,351519,144,49,47,48,114,5016,263.810,2995,4491,3000,0
2026-07-24T22:49:14Z,141026,1514364,499380,498268,516716,357663,144,49,47,48,114,5016,263.810,2977,4719,3000,0
2026-07-24T22:49:45Z,141057,1514364,499380,498268,516716,501025,144,49,47,48,114,5016,263.810,3149,4843,3000,0
2026-07-24T22:50:17Z,141089,1516828,501844,498268,516716,351521,144,49,47,48,114,5016,263.810,3151,4563,3000,0
2026-07-24T22:50:48Z,141120,1516828,501844,498268,516716,353569,144,49,47,48,114,5016,263.810,3303,4735,3000,0
2026-07-24T22:51:19Z,141151,1516828,501844,498268,516716,429346,144,49,47,48,114,5016,263.810,3113,4871,3000,0
2026-07-24T22:51:51Z,141183,1516832,501848,498268,516716,505122,144,49,47,48,114,5016,263.810,3147,4587,3000,0
2026-07-24T22:52:22Z,141214,1516832,501848,498268,516716,355618,144,49,47,48,114,5016,263.810,2885,4819,3000,0
2026-07-24T22:52:54Z,141246,1516832,501848,498268,516716,365858,144,49,47,48,114,5016,263.810,2897,4779,3000,0
2026-07-24T22:53:25Z,141277,1516832,501848,498268,516716,425250,144,49,47,48,114,5016,263.810,2713,4395,3000,0
2026-07-24T22:53:56Z,141308,1516832,501848,498268,516716,361762,144,49,47,48,114,5016,263.810,2691,4287,3000,0
2026-07-24T22:54:28Z,141340,1516832,501848,498268,516716,365858,144,49,47,48,114,5016,263.810,2747,4299,3000,0
2026-07-24T22:54:59Z,141371,1516836,501852,498268,516716,419107,144,49,47,48,114,5016,263.810,2731,4359,3000,0
2026-07-24T22:55:31Z,141403,1516836,501852,498268,516716,374051,144,49,47,48,114,5016,263.810,2689,4235,3000,0
2026-07-24T22:56:02Z,141434,1516836,501852,498268,516716,386339,144,49,47,48,114,5016,263.810,2673,4227,3000,0
2026-07-24T22:56:33Z,141465,1516836,501852,498268,516716,429350,144,49,47,48,114,5016,263.810,2673,4251,3000,0
2026-07-24T22:57:05Z,141497,1516836,501852,498268,516716,486694,144,49,47,48,114,5016,263.810,2585,4083,3000,0
2026-07-24T22:57:36Z,141528,1516836,501852,498268,516716,355622,144,49,47,48,114,5016,263.810,2691,4311,3000,0
2026-07-24T22:58:07Z,141559,1516836,501852,498268,516716,357670,144,49,47,48,114,5016,263.810,2663,4163,3000,0
2026-07-24T22:58:39Z,141591,1516836,501852,498268,516716,494886,144,49,47,48,114,5016,263.810,2729,4323,3000,0
2026-07-24T22:59:10Z,141622,1516836,501852,498268,516716,355622,144,49,47,48,114,5016,263.810,2885,4907,3000,0
2026-07-24T22:59:41Z,141653,1516836,501852,498268,516716,367910,144,49,47,48,114,5016,263.810,3103,4815,3000,0
2026-07-24T23:00:13Z,141685,1516836,501852,498268,516716,421158,144,49,47,48,114,5016,263.810,2989,4783,3000,0
2026-07-24T23:00:44Z,141716,1516836,501852,498268,516716,374054,144,49,47,48,114,5016,263.810,2841,4483,3000,0
2026-07-24T23:01:16Z,141748,1516836,501852,498268,516716,372006,144,49,47,48,114,5016,263.810,2919,4483,3000,0
2026-07-24T23:01:47Z,141779,1517648,501852,499080,516716,501031,144,49,47,48,114,5016,263.810,3213,4919,3000,0
2026-07-24T23:02:18Z,141810,1517648,501852,499080,516716,490791,144,49,47,48,114,5016,263.810,3103,4459,3000,0
2026-07-24T23:02:50Z,141842,1517648,501852,499080,516716,355623,144,49,47,48,114,5016,263.810,3087,4755,3000,0
2026-07-24T23:03:21Z,141873,1517648,501852,499080,516716,372007,144,49,47,48,114,5016,263.810,3103,4643,3000,0
2026-07-24T23:03:53Z,141905,1517648,501852,499080,516716,501031,144,49,47,48,114,5016,263.810,2745,4579,3000,0
2026-07-24T23:04:24Z,141936,1517648,501852,499080,516716,367911,144,49,47,48,114,5016,263.810,2873,4455,3000,0
2026-07-24T23:04:55Z,141967,1517652,501856,499080,516716,365863,144,49,47,48,114,5016,263.810,2885,4627,3000,0
2026-07-24T23:05:27Z,141999,1517652,501856,499080,516716,437543,144,49,47,48,114,5016,263.810,2781,4295,3000,0
2026-07-24T23:05:58Z,142030,1517652,501856,499080,516716,365863,144,49,47,48,114,5016,263.810,2647,4083,3000,0
2026-07-24T23:06:29Z,142061,1517652,501856,499080,516716,367911,144,49,47,48,114,5016,263.810,2623,4053,3000,0
2026-07-24T23:07:01Z,142093,1517652,501856,499080,516716,419111,144,49,47,48,114,5016,263.810,2675,4295,3000,0
2026-07-24T23:07:32Z,142124,1517652,501856,499080,516716,488745,144,49,47,48,114,5016,263.810,2555,4007,3000,0
2026-07-24T23:08:03Z,142155,1517664,501868,499080,516716,347436,144,49,47,48,114,5016,263.810,2591,4083,3000,0
2026-07-24T23:08:35Z,142187,1517664,501868,499080,516716,361772,144,49,47,48,114,5016,263.810,2819,4271,3000,0
2026-07-24T23:09:06Z,142218,1517676,501880,499080,516716,564526,144,49,47,48,114,5016,263.810,2583,4219,3000,0
2026-07-24T23:09:38Z,142250,1517676,501880,499080,516716,359726,144,49,47,48,114,5016,263.810,2749,4207,3000,0
2026-07-24T23:10:09Z,142281,1517756,501960,499080,516716,361791,144,49,47,48,114,5016,263.810,2627,4415,3000,0
2026-07-24T23:10:40Z,142312,1517776,501980,499080,516716,415045,144,49,47,48,114,5016,263.810,2631,4283,3000,0
2026-07-24T23:11:12Z,142344,1517868,502072,499080,516716,355672,144,49,47,48,114,5016,263.810,2705,4247,3000,0
2026-07-24T23:11:43Z,142375,1517868,502072,499080,516716,353624,144,49,47,48,114,5016,263.810,2887,4663,3000,0
2026-07-24T23:12:14Z,142406,1517868,502072,499080,516716,437595,144,49,47,48,114,5016,263.810,2839,4639,3000,0
2026-07-24T23:12:46Z,142438,1517872,502076,499080,516716,503131,144,49,47,48,114,5016,263.810,2829,4255,3000,0
2026-07-24T23:13:17Z,142469,1517872,502076,499080,516716,359771,144,49,47,48,114,5016,263.810,2787,4671,3000,0
2026-07-24T23:13:49Z,142501,1517872,502076,499080,516716,353627,144,49,47,48,114,5016,263.810,2825,4323,3000,0
2026-07-24T23:14:20Z,142532,1517872,502076,499080,516716,351579,144,49,47,48,114,5016,263.810,2725,4315,3000,0
2026-07-24T23:14:51Z,142563,1517872,502076,499080,516716,361819,144,49,47,48,114,5016,263.810,2711,4279,3000,0
2026-07-24T23:15:23Z,142595,1517908,502112,499080,516716,372065,144,49,47,48,114,5016,263.810,2635,4655,3000,0
2026-07-24T23:15:54Z,142626,1517908,502112,499080,516716,570721,144,49,47,48,114,5016,263.810,2743,4403,3000,0
2026-07-24T23:16:25Z,142657,1520376,502116,501544,516716,365922,144,49,47,48,114,5016,263.810,2677,4343,3000,0
2026-07-24T23:16:57Z,142689,1520376,502116,501544,516716,378210,144,49,47,48,114,5016,263.810,2893,4311,3000,0
2026-07-24T23:17:28Z,142720,1520384,502124,501544,516716,359778,144,49,47,48,114,5016,263.810,2699,4567,3000,0
2026-07-24T23:17:59Z,142751,1520400,502140,501544,516716,431461,144,49,47,48,114,5016,263.810,2821,4295,3000,0
2026-07-24T23:18:31Z,142783,1520448,502188,501544,516716,372074,144,49,47,48,114,5016,263.810,3053,4567,3000,0
2026-07-24T23:19:02Z,142814,1520468,502208,501544,516716,376172,144,49,47,48,114,5016,263.810,2949,4443,3000,0
2026-07-24T23:19:34Z,142846,1520496,502236,501544,516716,494959,144,49,47,48,114,5016,263.810,2787,4655,3000,0
2026-07-24T23:20:05Z,142877,1520500,502240,501544,516716,367983,144,49,47,48,114,5016,263.810,2911,4547,3000,0
2026-07-24T23:20:36Z,142908,1520500,502240,501544,516716,367983,144,49,47,48,114,5016,263.810,2923,4447,3000,0
2026-07-24T23:21:08Z,142940,1520504,502244,501544,516716,511343,144,49,47,48,114,5016,263.810,2937,4535,3000,0
2026-07-24T23:21:39Z,142971,1520504,502244,501544,516716,351599,144,49,47,48,114,5016,263.810,3033,4423,3000,0
2026-07-24T23:22:11Z,143003,1520504,502244,501544,516716,359791,144,49,47,48,114,5016,263.810,2875,4315,3000,0
2026-07-24T23:22:42Z,143034,1520532,502272,501544,516716,431471,144,49,47,48,114,5016,263.810,2991,4639,3000,0
2026-07-24T23:23:13Z,143065,1520532,502272,501544,516716,486767,144,49,47,48,114,5016,263.810,2791,4387,3000,0
2026-07-24T23:23:45Z,143097,1520532,502272,501544,516716,367983,144,49,47,48,114,5016,263.810,2859,4479,3000,0
2026-07-24T23:24:16Z,143128,1520532,502272,501544,516716,365935,144,49,47,48,114,5016,263.810,3067,4667,3000,0
2026-07-24T23:24:48Z,143160,1520532,502272,501544,516716,494959,144,49,47,48,114,5016,263.810,2795,4599,3000,0
2026-07-24T23:25:19Z,143191,1520536,502276,501544,516716,365936,144,49,47,48,114,5016,263.810,2993,4507,3000,0
2026-07-24T23:25:50Z,143222,1520536,502276,501544,516716,359792,144,49,47,48,114,5016,263.810,2921,4555,3000,0
2026-07-24T23:26:22Z,143254,1520536,502276,501544,516716,497008,144,49,47,48,114,5016,263.810,2965,4523,3000,0
2026-07-24T23:26:53Z,143285,1520536,502276,501544,516716,351600,144,49,47,48,114,5016,263.810,2963,4743,3000,0
2026-07-24T23:27:25Z,143317,1520536,502276,501544,516716,355696,144,49,47,48,114,5016,263.810,3051,4731,3000,0
2026-07-24T23:27:56Z,143348,1520536,502276,501544,516716,361840,144,49,47,48,114,5016,263.810,3071,4643,3000,0
2026-07-24T23:28:27Z,143379,1520540,502280,501544,516716,490864,144,49,47,48,114,5016,263.810,2945,4559,3000,0
2026-07-24T23:28:59Z,143411,1520540,502280,501544,516716,353648,144,49,47,48,114,5016,263.810,3063,4767,3000,0
2026-07-24T23:29:30Z,143442,1520540,502280,501544,516716,359792,144,49,47,48,114,5016,263.810,3087,4767,3000,0
2026-07-24T23:30:02Z,143474,1520540,502280,501544,516716,566640,144,49,47,48,114,5016,263.810,2965,4783,3000,0
2026-07-24T23:30:33Z,143505,1520540,502280,501544,516716,357744,144,49,47,48,114,5016,263.810,3137,4799,3000,0
2026-07-24T23:31:04Z,143536,1520540,502280,501544,516716,343408,144,49,47,48,114,5016,263.810,3085,4827,3000,0
2026-07-24T23:31:36Z,143568,1520540,502280,501544,516716,415088,144,49,47,48,114,5016,263.810,3089,4807,3000,0
2026-07-24T23:32:07Z,143599,1520540,502280,501544,516716,359792,144,49,47,48,114,5016,263.810,2879,4651,3000,0
2026-07-24T23:32:39Z,143631,1520544,502284,501544,516716,359792,144,49,47,48,114,5016,263.810,3019,4447,3000,0
2026-07-24T23:33:10Z,143662,1520544,502284,501544,516716,363888,144,49,47,48,114,5016,263.810,3049,4787,3000,0
2026-07-24T23:33:41Z,143693,1520548,502288,501544,516716,490864,144,49,47,48,114,5016,263.810,2901,5299,3000,0
2026-07-24T23:34:13Z,143725,1520560,502300,501544,516716,361845,144,49,47,48,114,5016,263.810,3195,4759,3000,0
2026-07-24T23:34:44Z,143756,1520560,502300,501544,516716,363893,144,49,47,48,114,5016,263.810,2981,4623,3000,0
2026-07-24T23:35:16Z,143788,1520568,502308,501544,516716,499061,144,49,47,48,114,5016,263.810,2783,4843,3000,0
2026-07-24T23:35:47Z,143819,1520568,502308,501544,516716,355701,144,49,47,48,114,5016,263.810,2593,4131,3000,0
2026-07-24T23:36:18Z,143850,1520568,502308,501544,516716,361845,144,49,47,48,114,5016,263.810,2645,4223,3000,0
2026-07-24T23:36:50Z,143882,1520568,502308,501544,516716,562549,144,49,47,48,114,5016,263.810,2635,4267,3000,0
2026-07-24T23:37:21Z,143913,1520568,502308,501544,516716,357749,144,49,47,48,114,5016,263.810,2601,3969,3000,0
2026-07-24T23:37:52Z,143944,1520568,502308,501544,516716,361845,144,49,47,48,114,5016,263.810,2647,4103,3000,0
2026-07-24T23:38:24Z,143976,1520568,502308,501544,516716,367989,143,49,47,47,114,5016,263.810,2653,4779,3000,0
2026-07-24T23:38:55Z,144007,1520568,502308,501544,516716,494965,144,49,47,48,114,5016,263.810,2577,4135,3000,0
2026-07-24T23:39:26Z,144038,1520568,502308,501544,516716,351605,144,49,47,48,114,5016,263.810,2743,4355,3000,0
2026-07-24T23:39:58Z,144070,1520568,502308,501544,516716,355701,144,49,47,48,114,5016,263.810,2631,4739,3000,0
2026-07-24T23:40:29Z,144101,1520568,502308,501544,516716,501110,144,49,47,48,114,5016,263.810,2587,4343,3000,0
2026-07-24T23:41:01Z,144133,1520568,502308,501544,516716,367990,144,49,47,48,114,5016,263.810,2923,4395,3000,0
2026-07-24T23:41:32Z,144164,1520568,502308,501544,516716,370038,144,49,47,48,114,5016,263.810,2805,4827,3000,0
2026-07-24T23:42:03Z,144195,1520568,502308,501544,516716,499062,144,49,47,48,114,5016,263.810,3119,4711,3000,0
2026-07-24T23:42:35Z,144227,1520808,502548,501544,516716,355702,144,49,47,48,114,5016,263.810,2749,4371,3000,0
2026-07-24T23:43:06Z,144258,1520808,502548,501544,516716,357750,144,49,47,48,114,5016,263.810,2779,5003,3000,0
2026-07-24T23:43:37Z,144289,1520808,502548,501544,516716,361846,144,49,47,48,114,5016,263.810,2685,4411,3000,0
2026-07-24T23:44:09Z,144321,1520808,502548,501544,516716,423286,144,49,47,48,114,5016,263.810,2575,4089,3000,0
2026-07-24T23:44:40Z,144352,1520824,502564,501544,516716,357754,144,49,47,48,114,5016,263.810,2749,4251,3000,0
2026-07-24T23:45:12Z,144384,1520824,502564,501544,516716,370042,144,49,47,48,114,5016,263.810,2669,4119,3000,0
2026-07-24T23:45:43Z,144415,1520824,502564,501544,516716,488826,144,49,47,48,114,5016,263.810,2895,4435,3000,0
2026-07-24T23:46:14Z,144446,1520824,502564,501544,516716,357754,144,49,47,48,114,5016,263.810,2681,4491,3000,0
2026-07-24T23:46:46Z,144478,1520824,502564,501544,516716,374138,144,49,47,48,114,5016,263.810,2637,4271,3000,0
2026-07-24T23:47:17Z,144509,1520836,502576,501544,516716,490878,144,49,47,48,114,5016,263.810,2783,4367,3000,0
2026-07-24T23:47:48Z,144540,1520836,502576,501544,516716,361854,144,49,47,48,114,5016,263.810,3177,4619,3000,0
2026-07-24T23:48:20Z,144572,1520836,502576,501544,516716,370046,144,49,47,48,114,5016,263.810,3253,4735,3000,0
2026-07-24T23:48:51Z,144603,1520836,502576,501544,516716,370046,144,49,47,48,114,5016,263.810,3083,4771,3000,0
2026-07-24T23:49:23Z,144635,1520836,502576,501544,516716,492926,144,49,47,48,114,5016,263.810,2679,4363,3000,0
2026-07-24T23:49:54Z,144666,1520836,502576,501544,516716,357758,144,49,47,48,114,5016,263.810,2995,4763,3000,0
2026-07-24T23:50:25Z,144697,1520836,502576,501544,516716,355710,144,49,47,48,114,5016,263.810,2681,4867,3000,0
2026-07-24T23:50:57Z,144729,1520836,502576,501544,516716,568702,144,49,47,48,114,5016,263.810,2539,4171,3000,0
2026-07-24T23:51:28Z,144760,1520836,502576,501544,516716,351614,144,49,47,48,114,5016,263.810,2585,4587,3000,0
2026-07-24T23:51:59Z,144791,1520836,502576,501544,516716,359806,144,49,47,48,114,5016,263.810,2687,4147,3000,0
2026-07-24T23:52:31Z,144823,1520836,502576,501544,516716,427390,144,49,47,48,114,5016,263.810,2657,4247,3000,0
2026-07-24T23:53:02Z,144854,1520840,502580,501544,516716,355710,144,49,47,48,114,5016,263.810,2683,4267,3000,0
2026-07-24T23:53:34Z,144886,1520840,502580,501544,516716,359806,144,49,47,48,114,5016,263.810,2593,4319,3000,0
2026-07-24T23:54:05Z,144917,1520840,502580,501544,516716,365950,144,49,47,48,114,5016,263.810,2637,4383,3000,0
2026-07-24T23:54:36Z,144948,1520840,502580,501544,516716,499070,144,49,47,48,114,5016,263.810,2569,4003,3000,0
2026-07-24T23:55:08Z,144980,1520840,502580,501544,516716,374142,144,49,47,48,114,5016,263.810,2637,4059,3000,0
2026-07-24T23:55:39Z,145011,1520840,502580,501544,516716,363902,144,49,47,48,114,5016,263.810,2633,4227,3000,0
2026-07-24T23:56:10Z,145042,1520840,502580,501544,516716,492926,144,49,47,48,114,5016,263.810,2739,4451,3000,0
2026-07-24T23:56:42Z,145074,1520840,502580,501544,516716,363902,144,49,47,48,114,5016,263.810,2873,4511,3000,0
2026-07-24T23:57:13Z,145105,1520840,502580,501544,516716,372094,144,49,47,48,114,5016,263.810,2913,4367,3000,0
2026-07-24T23:57:45Z,145137,1520852,502592,501544,516716,558462,144,49,47,48,114,5016,263.810,3171,5211,3000,0
2026-07-24T23:58:16Z,145168,1520852,502592,501544,516716,343422,144,49,47,48,114,5016,263.810,2951,5147,3000,0
2026-07-24T23:58:47Z,145199,1520856,502596,501544,516716,345470,144,49,47,48,114,5016,263.810,3159,5055,3000,0
2026-07-24T23:59:19Z,145231,1520856,502596,501544,516716,361854,144,49,47,48,114,5016,263.810,3001,4747,3000,0
2026-07-24T23:59:50Z,145262,1520856,502596,501544,516716,490878,144,49,47,48,114,5016,263.810,2765,4583,3000,0
2026-07-25T00:00:22Z,145294,1520856,502596,501544,516716,359806,144,49,47,48,114,5016,263.810,2911,4703,3000,0
2026-07-25T00:00:53Z,145325,1520856,502596,501544,516716,361854,144,49,47,48,114,5016,263.810,3137,4767,3000,0
2026-07-25T00:01:24Z,145356,1520856,502596,501544,516716,492926,144,49,47,48,114,5016,263.810,2553,4875,3000,0
2026-07-25T00:01:56Z,145388,1520856,502596,501544,516716,363902,144,49,47,48,114,5016,263.810,2603,4103,3000,0
2026-07-25T00:02:27Z,145419,1520856,502596,501544,516716,372094,144,49,47,48,114,5016,263.810,2807,4311,3000,0
2026-07-25T00:02:58Z,145450,1520856,502596,501544,516716,507262,144,49,47,48,114,5016,263.810,3051,4875,3000,0
2026-07-25T00:03:30Z,145482,1520856,502596,501544,516716,347518,144,49,47,48,114,5016,263.810,2703,4339,3000,0
2026-07-25T00:04:01Z,145513,1520856,502596,501544,516716,355710,144,49,47,48,114,5016,263.810,3221,4923,3000,0
2026-07-25T00:04:33Z,145545,1520856,502596,501544,516716,372094,144,49,47,48,114,5016,263.810,2671,4511,3000,0
2026-07-25T00:05:04Z,145576,1520856,502596,501544,516716,488830,144,49,47,48,114,5016,263.810,2669,4415,3000,0
2026-07-25T00:05:35Z,145607,1520856,502596,501544,516716,359806,144,49,47,48,114,5016,263.810,2723,4263,3000,0
2026-07-25T00:06:07Z,145639,1520856,502596,501544,516716,365950,144,49,47,48,114,5016,263.810,2759,4279,3000,0
2026-07-25T00:06:38Z,145670,1520856,502596,501544,516716,501118,144,49,47,48,114,5016,263.810,2685,4283,3000,0
2026-07-25T00:07:09Z,145701,1520856,502596,501544,516716,353662,144,49,47,48,114,5016,263.810,2691,4175,3000,0
2026-07-25T00:07:41Z,145733,1520856,502596,501544,516716,370046,144,49,47,48,114,5016,263.810,2987,4615,3000,0
2026-07-25T00:08:12Z,145764,1520856,502596,501544,516716,503166,144,49,47,48,114,5016,263.810,2863,4647,3000,0
2026-07-25T00:08:44Z,145795,1520856,502596,501544,516716,351614,144,49,47,48,114,5016,263.810,2701,4199,3000,0
2026-07-25T00:09:15Z,145827,1520856,502596,501544,516716,359806,144,49,47,48,114,5016,263.810,2753,4419,3000,0
2026-07-25T00:09:46Z,145858,1520860,502600,501544,516716,365950,144,49,47,48,114,5016,263.810,2665,4643,3000,0
2026-07-25T00:10:18Z,145890,1520860,502600,501544,516716,482686,144,49,47,48,114,5016,263.810,2583,4143,3000,0
2026-07-25T00:10:49Z,145921,1520860,502600,501544,516716,376190,144,49,47,48,114,5016,263.810,2707,4191,3000,0
2026-07-25T00:11:20Z,145952,1520860,502600,501544,516716,363902,144,49,47,48,114,5016,263.810,2663,4231,3000,0
2026-07-25T00:11:52Z,145984,1520860,502600,501544,516716,525694,144,49,47,48,114,5016,263.810,2559,4215,3000,0
2026-07-25T00:12:23Z,146015,1520860,502600,501544,516716,339326,144,49,47,48,114,5016,263.810,2619,4319,3000,0
2026-07-25T00:12:54Z,146046,1520916,502600,501600,516716,365950,144,49,47,48,114,5016,263.810,2671,4203,3000,0
2026-07-25T00:13:26Z,146078,1520920,502604,501600,516716,497025,144,49,47,48,114,5016,263.810,2679,4571,3000,0
2026-07-25T00:13:57Z,146109,1520920,502604,501600,516716,353665,144,49,47,48,114,5016,263.810,2559,4671,3000,0
2026-07-25T00:14:28Z,146140,1520920,502604,501600,516716,349569,144,49,47,48,114,5016,263.810,2689,4243,3000,0
2026-07-25T00:15:00Z,146172,1520960,502644,501600,516716,361882,144,49,47,48,114,5016,263.810,2939,4535,3000,0
2026-07-25T00:15:31Z,146203,1520960,502644,501600,516716,495002,144,49,47,48,114,5016,263.810,2887,4655,3000,0
2026-07-25T00:16:03Z,146235,1520964,502648,501600,516716,349595,144,49,47,48,114,5016,263.810,2769,4263,3000,0
2026-07-25T00:16:34Z,146266,1520972,502656,501600,516716,368027,144,49,47,48,114,5016,263.810,3525,5247,3000,0
2026-07-25T00:17:05Z,146297,1520980,502664,501600,516716,501149,144,49,47,48,114,5016,263.810,3163,5331,3000,0
2026-07-25T00:17:37Z,146329,1520992,502676,501600,516716,374173,144,49,47,48,114,5016,263.810,3197,4991,3000,0
2026-07-25T00:18:08Z,146360,1521156,502840,501600,516716,370127,144,49,47,48,114,5016,263.810,3213,4967,3000,0
2026-07-25T00:18:40Z,146392,1521156,502840,501600,516716,576990,144,49,47,48,114,5016,263.810,3131,5211,3000,0
2026-07-25T00:19:11Z,146423,1521156,502840,501600,516716,361950,144,49,47,48,114,5016,263.810,3209,4807,3000,0
2026-07-25T00:19:42Z,146454,1521160,502844,501600,516716,359902,144,49,47,48,114,5016,263.810,3275,4899,3000,0
2026-07-25T00:20:14Z,146486,1521160,502844,501600,516716,374238,144,49,47,48,114,5016,263.810,3097,5367,3000,0
2026-07-25T00:20:45Z,146517,1521168,502852,501600,516716,417246,144,49,47,48,114,5016,263.810,2991,5199,3000,0
2026-07-25T00:21:17Z,146549,1521168,502852,501600,516716,366046,144,49,47,48,114,5016,263.810,2575,4367,3000,0
2026-07-25T00:21:48Z,146580,1521168,502852,501600,516716,368094,144,49,47,48,114,5016,263.810,2631,4099,3000,0
2026-07-25T00:22:19Z,146611,1521168,502852,501600,516716,433630,144,49,47,48,114,5016,263.810,2623,4311,3000,0
2026-07-25T00:22:51Z,146643,1521168,502852,501600,516716,345566,144,49,47,48,114,5016,263.810,2681,4187,3000,0
2026-07-25T00:23:22Z,146674,1521168,502852,501600,516716,357854,144,49,47,48,114,5016,263.810,2651,4363,3000,0
2026-07-25T00:23:54Z,146706,1521980,503664,501600,516716,497118,144,49,47,48,114,5016,263.810,2945,4307,3000,0
2026-07-25T00:24:25Z,146737,1521984,503668,501600,516716,349662,144,49,47,48,114,5016,263.810,2849,4387,3000,0
2026-07-25T00:24:56Z,146768,1521984,503668,501600,516716,359902,144,49,47,48,114,5016,263.810,3113,4615,3000,0
2026-07-25T00:25:28Z,146800,1521988,503672,501600,516716,366046,144,49,47,48,114,5016,263.810,3025,4587,3000,0
2026-07-25T00:25:59Z,146831,1522060,503744,501600,516716,501247,144,49,47,48,114,5016,263.810,2877,4623,3000,0
2026-07-25T00:26:31Z,146862,1522060,503744,501600,516716,357887,144,49,47,48,114,5016,263.810,2807,4451,3000,0
2026-07-25T00:27:02Z,146894,1522060,503744,501600,516716,361983,144,49,47,48,114,5016,263.810,2769,4479,3000,0
2026-07-25T00:27:33Z,146925,1522060,503744,501600,516716,509439,144,49,47,48,114,5016,263.810,2721,4295,3000,0
2026-07-25T00:28:05Z,146957,1522060,503744,501600,516716,364031,144,49,47,48,114,5016,263.810,2563,4061,3000,0
2026-07-25T00:28:36Z,146988,1522060,503744,501600,516716,357887,144,49,47,48,114,5016,263.810,2633,4263,3000,0
2026-07-25T00:29:07Z,147019,1522064,503748,501600,516716,491008,144,49,47,48,114,5016,263.810,2605,4219,3000,0
2026-07-25T00:29:39Z,147051,1522064,503748,501600,516716,355840,144,49,47,48,114,5016,263.810,2567,4053,3000,0
2026-07-25T00:30:10Z,147082,1522064,503748,501600,516716,353792,144,49,47,48,114,5016,263.810,2663,4263,3000,0
2026-07-25T00:30:41Z,147113,1522068,503752,501600,516716,364032,144,49,47,48,114,5016,263.810,2891,4507,3000,0
2026-07-25T00:31:13Z,147145,1522068,503752,501600,516716,503296,144,49,47,48,114,5016,263.810,2913,4451,3000,0
2026-07-25T00:31:44Z,147176,1522072,503756,501600,516716,351744,144,49,47,48,114,5016,263.810,2983,4443,3000,0
2026-07-25T00:32:16Z,147208,1522072,503756,501600,516716,353792,144,49,47,48,114,5016,263.810,3191,4839,3000,0
2026-07-25T00:32:47Z,147239,1522072,503756,501600,516716,497152,144,49,47,48,114,5016,263.810,2999,5027,3000,0
2026-07-25T00:33:18Z,147270,1522072,503756,501600,516716,364032,144,49,47,48,114,5016,263.810,2789,4675,3000,0
2026-07-25T00:33:50Z,147302,1522072,503756,501600,516716,361984,144,49,47,48,114,5016,263.810,3095,4531,3000,0
2026-07-25T00:34:21Z,147333,1522072,503756,501600,516716,495104,144,49,47,48,114,5016,263.810,2963,4943,3000,0
2026-07-25T00:34:52Z,147364,1522072,503756,501600,516716,361984,144,49,47,48,114,5016,263.810,3357,4979,3000,0
2026-07-25T00:35:24Z,147396,1522072,503756,501600,516716,359936,144,49,47,48,114,5016,263.810,3247,4959,3000,0
2026-07-25T00:35:55Z,147427,1522076,503760,501600,516716,368128,144,49,47,48,114,5016,263.810,3315,5399,3000,0
2026-07-25T00:36:27Z,147459,1522076,503760,501600,516716,499200,144,49,47,48,114,5016,263.810,2927,4695,3000,0
2026-07-25T00:36:58Z,147490,1522076,503760,501600,516716,355840,144,49,47,48,114,5016,263.810,3123,4747,3000,0
2026-07-25T00:37:29Z,147521,1522076,503760,501600,516716,351744,144,49,47,48,114,5016,263.810,3253,5071,3000,0
2026-07-25T00:38:01Z,147553,1522076,503760,501600,516716,497152,144,49,47,48,114,5016,263.810,3025,5231,3000,0
2026-07-25T00:38:32Z,147584,1522076,503760,501600,516716,372224,144,49,47,48,114,5016,263.810,3045,4675,3000,0
2026-07-25T00:39:04Z,147616,1522076,503760,501600,516716,370176,144,49,47,48,114,5016,263.810,3111,5183,3000,0
